	VBus #0: DeltaSol BS Plus (0x4221)																				
Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2022 3:18:00	4,6	49,6	55,8	23,1	0	0	0	0	03:24	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:19:00	4,5	49,6	55,8	23,1	0	0	0	0	03:25	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:20:00	4,5	49,6	55,8	23,1	0	0	0	0	03:26	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:21:00	4,5	49,6	55,8	23,1	0	0	0	0	03:27	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:22:00	4,5	49,6	55,8	23,1	0	0	0	0	03:28	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:23:00	4,5	49,6	55,8	23,1	0	0	0	0	03:29	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:24:00	4,5	49,5	55,8	23,1	0	0	0	0	03:30	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:25:00	4,5	49,6	55,8	23,1	0	0	0	0	03:31	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:26:00	4,5	49,5	55,8	23,1	0	0	0	0	03:32	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:27:00	4,5	49,5	55,8	23,1	0	0	0	0	03:33	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:28:00	4,5	49,6	55,8	23,1	0	0	0	0	03:34	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:29:00	4,5	49,5	55,8	23,1	0	0	0	0	03:35	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:30:00	4,5	49,5	55,8	23,1	0	0	0	0	03:36	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:31:00	4,5	49,5	55,8	23,1	0	0	0	0	03:37	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:32:00	4,5	49,5	55,8	23,1	0	0	0	0	03:38	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:33:00	4,5	49,5	55,8	23,1	0	0	0	0	03:39	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:34:00	4,5	49,5	55,8	23,1	0	0	0	0	03:40	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:35:00	4,5	49,5	55,8	23,1	0	0	0	0	03:41	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:36:00	4,5	49,4	55,8	23,1	0	0	0	0	03:42	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:37:00	4,4	49,5	55,8	23,1	0	0	0	0	03:43	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:38:00	4,3	49,5	55,8	23,1	0	0	0	0	03:44	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:39:00	4,4	49,4	55,8	23,1	0	0	0	0	03:45	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:40:00	4,3	49,4	55,8	23,1	0	0	0	0	03:46	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:41:00	4,4	49,5	55,8	23,1	0	0	0	0	03:47	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:42:00	4,3	49,4	55,8	23,1	0	0	0	0	03:48	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:43:00	4,3	49,4	55,8	23,1	0	0	0	0	03:49	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:44:00	4,3	49,4	55,8	23,1	0	0	0	0	03:50	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:45:00	4,3	49,4	55,7	23,1	0	0	0	0	03:51	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:46:00	4,3	49,4	55,8	23,1	0	0	0	0	03:52	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:47:00	4,3	49,4	55,8	23,1	0	0	0	0	03:53	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:48:00	4,3	49,4	55,7	23,1	0	0	0	0	03:54	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:49:00	4,3	49,4	55,8	23,1	0	0	0	0	03:55	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:50:00	4,3	49,4	55,8	23,1	0	0	0	0	03:56	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:51:00	4,3	49,4	55,8	23,1	0	0	0	0	03:57	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:52:00	4,2	49,3	55,7	23,1	0	0	0	0	03:58	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:53:00	4,2	49,3	55,7	23,1	0	0	0	0	03:59	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:54:00	4,2	49,3	55,7	23,1	0	0	0	0	04:00	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:55:00	4,2	49,3	55,7	23,1	0	0	0	0	04:01	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:56:00	4,2	49,3	55,7	23,1	0	0	0	0	04:02	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:57:00	4,2	49,3	55,7	23,1	0	0	0	0	04:03	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:58:00	4,2	49,3	55,7	23,1	0	0	0	0	04:04	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 3:59:00	4,2	49,3	55,7	23,1	0	0	0	0	04:05	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:00:00	4,2	49,3	55,7	23,1	0	0	0	0	04:06	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:01:00	4,2	49,3	55,6	23,1	0	0	0	0	04:07	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:02:00	4,2	49,3	55,6	23,1	0	0	0	0	04:08	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:03:00	4,2	49,3	55,6	23,1	0	0	0	0	04:09	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:04:00	4,2	49,3	55,7	23,1	0	0	0	0	04:10	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:05:00	4,1	49,3	55,7	23,1	0	0	0	0	04:11	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:06:00	4,2	49,3	55,7	23,1	0	0	0	0	04:12	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:07:00	4,1	49,3	55,6	23,1	0	0	0	0	04:13	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:08:00	4,1	49,3	55,6	23,1	0	0	0	0	04:14	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:09:00	4,1	49,3	55,6	23,1	0	0	0	0	04:15	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:10:00	4,1	49,3	55,6	23,1	0	0	0	0	04:16	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:11:00	4,1	49,3	55,6	23,1	0	0	0	0	04:17	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:12:00	4,1	49,3	55,6	23,1	0	0	0	0	04:18	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:13:00	4,1	49,2	55,6	23,1	0	0	0	0	04:19	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:14:00	4,0	49,3	55,6	23,1	0	0	0	0	04:20	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:15:00	4,0	49,3	55,6	23,0	0	0	0	0	04:21	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:16:00	4,0	49,3	55,6	23,0	0	0	0	0	04:22	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:17:00	4,0	49,2	55,6	23,1	0	0	0	0	04:23	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:18:00	4,0	49,2	55,6	23,1	0	0	0	0	04:24	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:19:00	4,0	49,3	55,6	23,1	0	0	0	0	04:25	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:20:00	4,0	49,2	55,6	23,0	0	0	0	0	04:26	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:21:00	4,0	49,2	55,6	23,1	0	0	0	0	04:27	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:22:00	3,9	49,2	55,6	23,0	0	0	0	0	04:28	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:23:00	4,0	49,2	55,6	23,0	0	0	0	0	04:29	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:24:00	4,0	49,2	55,6	23,0	0	0	0	0	04:30	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:25:00	4,0	49,2	55,6	23,0	0	0	0	0	04:31	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:26:00	3,9	49,2	55,6	23,0	0	0	0	0	04:32	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:27:00	3,9	49,2	55,5	23,0	0	0	0	0	04:33	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:28:00	3,9	49,2	55,6	23,0	0	0	0	0	04:34	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:29:00	4,0	49,2	55,6	23,0	0	0	0	0	04:35	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:30:00	3,9	49,2	55,6	23,0	0	0	0	0	04:36	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:31:00	3,9	49,2	55,6	23,0	0	0	0	0	04:37	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:32:00	3,9	49,2	55,6	23,1	0	0	0	0	04:38	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:33:00	3,9	49,2	55,6	23,0	0	0	0	0	04:39	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:34:00	3,9	49,1	55,6	23,0	0	0	0	0	04:40	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:35:00	3,9	49,1	55,6	23,0	0	0	0	0	04:41	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:36:00	3,9	49,0	55,6	23,0	0	0	0	0	04:42	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:37:00	3,9	49,0	55,6	23,0	0	0	0	0	04:43	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:38:00	3,9	49,0	55,5	23,0	0	0	0	0	04:44	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:39:00	3,9	49,0	55,5	23,0	0	0	0	0	04:45	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:40:00	3,9	49,0	55,5	23,0	0	0	0	0	04:46	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:41:00	3,9	49,0	55,5	23,0	0	0	0	0	04:47	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:42:00	4,0	49,0	55,5	23,0	0	0	0	0	04:48	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:43:00	3,9	49,0	55,5	23,0	0	0	0	0	04:49	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:44:00	3,9	49,0	55,5	23,0	0	0	0	0	04:50	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:45:00	3,9	49,0	55,5	23,0	0	0	0	0	04:51	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:46:00	3,9	48,9	55,5	23,0	0	0	0	0	04:52	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:47:00	4,0	49,0	55,4	23,0	0	0	0	0	04:53	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:48:00	3,9	48,9	55,4	23,0	0	0	0	0	04:54	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:49:00	4,0	48,9	55,4	23,0	0	0	0	0	04:55	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:50:00	4,0	48,9	55,4	23,0	0	0	0	0	04:56	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:51:00	4,0	48,9	55,4	23,1	0	0	0	0	04:57	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:52:00	4,0	48,9	55,4	23,1	0	0	0	0	04:58	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:53:00	4,0	48,9	55,4	23,0	0	0	0	0	04:59	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:54:00	4,0	48,9	55,4	23,0	0	0	0	0	05:00	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:55:00	4,0	48,9	55,4	23,0	0	0	0	0	05:01	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:56:00	4,0	48,9	55,4	23,0	0	0	0	0	05:02	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:57:00	4,0	48,9	55,4	23,0	0	0	0	0	05:03	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:58:00	4,0	48,8	55,4	22,9	0	0	0	0	05:04	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 4:59:00	4,0	48,8	55,4	23,0	0	0	0	0	05:05	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:00:00	4,1	48,8	55,4	22,9	0	0	0	0	05:06	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:01:00	4,1	48,8	55,4	22,9	0	0	0	0	05:07	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:02:00	4,2	48,8	55,4	22,9	0	0	0	0	05:08	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:03:00	4,1	48,8	55,4	22,9	0	0	0	0	05:09	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:04:00	4,2	48,8	55,4	23,0	0	0	0	0	05:10	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:05:00	4,2	48,8	55,4	22,9	0	0	0	0	05:11	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:06:00	4,2	48,7	55,3	23,0	0	0	0	0	05:12	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:07:00	4,2	48,7	55,3	22,9	0	0	0	0	05:13	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:08:00	4,2	48,6	55,3	22,9	0	0	0	0	05:14	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:09:00	4,2	48,6	55,3	22,9	0	0	0	0	05:15	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:10:00	4,3	48,6	55,3	22,9	0	0	0	0	05:16	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:11:00	4,3	48,6	55,3	22,9	0	0	0	0	05:17	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:12:00	4,3	48,6	55,3	22,9	0	0	0	0	05:18	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:13:00	4,3	48,6	55,3	22,8	0	0	0	0	05:19	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:14:00	4,3	48,5	55,3	23,0	0	0	0	0	05:20	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:15:00	4,4	48,5	55,2	22,9	0	0	0	0	05:21	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:16:00	4,5	48,5	55,2	22,9	0	0	0	0	05:22	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:17:00	4,5	48,5	55,2	22,9	0	0	0	0	05:23	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:18:00	4,5	48,5	55,2	22,9	0	0	0	0	05:24	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:19:00	4,5	48,5	55,2	22,9	0	0	0	0	05:25	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:20:00	4,5	48,5	55,2	23,0	0	0	0	0	05:26	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:21:00	4,5	48,4	55,2	22,9	0	0	0	0	05:27	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:22:00	4,6	48,4	55,2	22,9	0	0	0	0	05:28	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:23:00	4,6	48,4	55,2	22,9	0	0	0	0	05:29	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:24:00	4,6	48,4	55,2	22,9	0	0	0	0	05:30	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:25:00	4,7	48,3	55,2	22,9	0	0	0	0	05:31	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:26:00	4,8	48,3	55,2	22,9	0	0	0	0	05:32	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:27:00	4,8	48,3	55,2	22,9	0	0	0	0	05:33	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:28:00	4,9	48,3	55,2	22,9	0	0	0	0	05:34	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:29:00	4,9	48,3	55,1	22,9	0	0	0	0	05:35	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:30:00	5,0	48,3	55,1	22,9	0	0	0	0	05:36	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:31:00	5,0	48,3	55,1	22,9	0	0	0	0	05:37	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:32:00	5,0	48,3	55,1	22,9	0	0	0	0	05:38	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:33:00	5,0	48,3	55,1	22,9	0	0	0	0	05:39	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:34:00	5,1	48,3	55,1	22,9	0	0	0	0	05:40	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:35:00	5,1	48,3	55,1	22,9	0	0	0	0	05:41	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:36:00	5,2	48,3	55,1	22,9	0	0	0	0	05:42	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:37:00	5,3	48,3	55,1	22,9	0	0	0	0	05:43	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:38:00	5,3	48,1	55,1	22,9	0	0	0	0	05:44	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:39:00	5,3	48,3	55,1	22,9	0	0	0	0	05:45	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:40:00	5,4	48,3	55,1	22,9	0	0	0	0	05:46	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:41:00	5,4	48,3	55,0	22,9	0	0	0	0	05:47	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:42:00	5,5	48,3	55,0	22,9	0	0	0	0	05:48	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:43:00	5,6	48,1	55,0	22,9	0	0	0	0	05:49	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:44:00	5,6	48,1	55,0	22,9	0	0	0	0	05:50	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:45:00	5,7	48,3	55,0	22,9	0	0	0	0	05:51	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:46:00	5,7	48,1	55,0	22,9	0	0	0	0	05:52	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:47:00	5,7	48,1	55,0	22,9	0	0	0	0	05:53	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:48:00	5,7	48,1	55,0	22,8	0	0	0	0	05:54	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:49:00	5,8	48,1	55,0	22,8	0	0	0	0	05:55	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:50:00	5,9	48,1	55,0	22,9	0	0	0	0	05:56	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:51:00	6,0	48,1	55,0	22,9	0	0	0	0	05:57	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:52:00	6,1	48,0	55,0	22,8	0	0	0	0	05:58	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:53:00	6,1	48,0	54,9	22,9	0	0	0	0	05:59	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:54:00	6,2	48,0	55,0	22,8	0	0	0	0	06:00	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:55:00	6,2	47,9	54,9	22,9	0	0	0	0	06:01	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:56:00	6,3	47,9	54,9	22,9	0	0	0	0	06:02	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:57:00	6,3	47,9	54,9	22,8	0	0	0	0	06:03	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:58:00	6,4	47,9	54,9	22,9	0	0	0	0	06:04	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 5:59:00	6,4	47,9	54,9	22,9	0	0	0	0	06:05	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:00:00	6,6	47,9	54,8	22,8	0	0	0	0	06:06	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:01:00	6,6	47,9	54,9	22,9	0	0	0	0	06:07	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:02:00	6,6	47,8	54,8	22,9	0	0	0	0	06:08	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:03:00	6,7	47,8	54,8	22,8	0	0	0	0	06:09	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:04:00	6,8	47,8	54,8	22,9	0	0	0	0	06:10	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:05:00	6,9	47,8	54,8	22,8	0	0	0	0	06:11	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:06:00	7,0	47,8	54,8	22,8	0	0	0	0	06:12	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:07:00	7,1	47,8	54,8	22,8	0	0	0	0	06:13	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:08:00	7,1	47,8	54,8	22,8	0	0	0	0	06:14	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:09:00	7,2	47,8	54,8	22,8	0	0	0	0	06:15	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:10:00	7,2	47,8	54,8	22,8	0	0	0	0	06:16	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:11:00	7,3	47,8	54,8	22,8	0	0	0	0	06:17	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:12:00	7,4	47,7	54,8	22,8	0	0	0	0	06:18	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:13:00	7,4	47,7	54,8	22,8	0	0	0	0	06:19	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:14:00	7,5	47,7	54,8	22,8	0	0	0	0	06:20	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:15:00	7,6	47,7	54,8	22,8	0	0	0	0	06:21	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:16:00	7,7	47,7	54,8	22,8	0	0	0	0	06:22	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:17:00	7,8	47,7	54,8	22,8	0	0	0	0	06:23	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:18:00	7,8	47,7	54,8	22,8	0	0	0	0	06:24	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:19:00	7,9	47,7	54,8	22,7	0	0	0	0	06:25	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:20:00	8,1	47,7	54,8	22,8	0	0	0	0	06:26	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:21:00	8,2	47,7	54,8	22,7	0	0	0	0	06:27	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:22:00	8,2	47,7	54,8	22,8	0	0	0	0	06:28	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:23:00	8,3	47,7	54,8	22,8	0	0	0	0	06:29	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:24:00	8,4	47,7	54,8	22,8	0	0	0	0	06:30	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:25:00	8,5	47,7	54,7	22,8	0	0	0	0	06:31	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:26:00	8,6	47,6	54,7	22,8	0	0	0	0	06:32	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:27:00	8,7	47,7	54,7	22,8	0	0	0	0	06:33	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:28:00	8,8	47,6	54,8	22,8	0	0	0	0	06:34	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:29:00	8,9	47,6	54,7	22,8	0	0	0	0	06:35	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:30:00	9,1	47,6	54,7	22,9	0	0	0	0	06:36	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:31:00	9,2	47,6	54,7	22,8	0	0	0	0	06:37	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:32:00	9,4	47,6	54,7	22,8	0	0	0	0	06:38	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:33:00	9,5	47,6	54,7	22,8	0	0	0	0	06:39	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:34:00	9,6	47,6	54,7	22,8	0	0	0	0	06:40	8	0	0	0	0	0	0	5320	925	5251824	1,00	
19.5.2022 6:35:00	9,7	47,6	54,7	22,8	0	0	0	0	06:41	8	0	0	0	0	0	0	5320	925	5251824	1,00	
